timestamp,date,time,agent,key,old_value,new_value
2026-04-15T17:54:03.178Z,2026-04-15,17:54:03,SCALPER1,rsiOverbought,70,70
2026-04-15T17:54:03.178Z,2026-04-15,17:54:03,SCALPER1,emaEnabled,false,false
2026-04-15T17:54:03.179Z,2026-04-15,17:54:03,SCALPER1,emaPeriod,50,50
2026-04-15T17:54:03.179Z,2026-04-15,17:54:03,SCALPER1,emaTf,Min60,Min60
2026-04-15T17:54:03.179Z,2026-04-15,17:54:03,SCALPER1,cooldownMin,10,10
2026-04-15T17:54:03.180Z,2026-04-15,17:54:03,SCALPER1,minVol24h,50000,50000
2026-04-15T17:54:23.711Z,2026-04-15,17:54:23,SCALPER1,leverage,15,15
2026-04-15T17:54:23.711Z,2026-04-15,17:54:23,SCALPER1,riskPct,1,1
2026-04-15T17:54:23.711Z,2026-04-15,17:54:23,SCALPER1,tp,100,100
2026-04-15T17:54:23.712Z,2026-04-15,17:54:23,SCALPER1,sl,25,25
2026-04-15T17:54:23.712Z,2026-04-15,17:54:23,SCALPER1,maxTrades,10,10
2026-04-15T17:54:23.712Z,2026-04-15,17:54:23,SCALPER1,marginMode,crossed,crossed
2026-04-15T17:54:23.713Z,2026-04-15,17:54:23,SCALPER1,timeframe,H1,H1
2026-04-15T17:54:23.713Z,2026-04-15,17:54:23,SCALPER1,rsiPeriod,14,14
2026-04-15T17:54:23.713Z,2026-04-15,17:54:23,SCALPER1,rsiOversold,30,30
2026-04-15T17:54:23.713Z,2026-04-15,17:54:23,SCALPER1,rsiOverbought,70,70
2026-04-15T17:54:23.714Z,2026-04-15,17:54:23,SCALPER1,emaEnabled,false,false
2026-04-15T17:54:23.714Z,2026-04-15,17:54:23,SCALPER1,emaPeriod,50,50
2026-04-15T17:54:23.714Z,2026-04-15,17:54:23,SCALPER1,emaTf,Min60,Min60
2026-04-15T17:54:23.714Z,2026-04-15,17:54:23,SCALPER1,cooldownMin,10,10
2026-04-15T17:54:23.715Z,2026-04-15,17:54:23,SCALPER1,minVol24h,50000,50000
2026-04-15T19:43:03.501Z,2026-04-15,19:43:03,SCALPER1,leverage,15,20
2026-04-15T19:43:03.502Z,2026-04-15,19:43:03,SCALPER1,riskPct,1,1
2026-04-15T19:43:03.502Z,2026-04-15,19:43:03,SCALPER1,tp,100,100
2026-04-15T19:43:03.502Z,2026-04-15,19:43:03,SCALPER1,sl,25,25
2026-04-15T19:43:03.503Z,2026-04-15,19:43:03,SCALPER1,maxTrades,10,10
2026-04-15T19:43:03.503Z,2026-04-15,19:43:03,SCALPER1,marginMode,crossed,crossed
2026-04-15T19:43:03.503Z,2026-04-15,19:43:03,SCALPER1,timeframe,H1,H1
2026-04-15T19:43:03.504Z,2026-04-15,19:43:03,SCALPER1,rsiPeriod,14,14
2026-04-15T19:43:03.504Z,2026-04-15,19:43:03,SCALPER1,rsiOversold,30,30
2026-04-15T19:43:03.504Z,2026-04-15,19:43:03,SCALPER1,rsiOverbought,70,70
2026-04-15T19:43:03.505Z,2026-04-15,19:43:03,SCALPER1,emaEnabled,false,false
2026-04-15T19:43:03.505Z,2026-04-15,19:43:03,SCALPER1,emaPeriod,50,50
2026-04-15T19:43:03.505Z,2026-04-15,19:43:03,SCALPER1,emaTf,Min60,Min60
2026-04-15T19:43:03.506Z,2026-04-15,19:43:03,SCALPER1,cooldownMin,10,10
2026-04-15T19:43:03.506Z,2026-04-15,19:43:03,SCALPER1,minVol24h,50000,50000
2026-04-15T19:55:44.065Z,2026-04-15,19:55:44,SCALPER1,rsiPeriod,14,10
2026-04-15T19:55:44.066Z,2026-04-15,19:55:44,SCALPER1,rsiOversold,30,25
2026-04-15T19:55:44.066Z,2026-04-15,19:55:44,SCALPER1,rsiOverbought,70,60
2026-04-15T19:55:44.066Z,2026-04-15,19:55:44,SCALPER1,leverage,20,15
2026-04-15T19:55:44.066Z,2026-04-15,19:55:44,SCALPER1,tp,100,120
2026-04-15T19:55:44.067Z,2026-04-15,19:55:44,SCALPER1,sl,25,35
2026-04-16T12:48:31.124Z,2026-04-16,12:48:31,SCALPER1,rsiPeriod,10,14
2026-04-16T12:48:31.124Z,2026-04-16,12:48:31,SCALPER1,rsiOversold,25,25
2026-04-16T12:48:31.124Z,2026-04-16,12:48:31,SCALPER1,rsiOverbought,60,70
2026-04-16T12:48:31.125Z,2026-04-16,12:48:31,SCALPER1,emaEnabled,false,false
2026-04-16T12:48:31.125Z,2026-04-16,12:48:31,SCALPER1,emaPeriod,50,100
2026-04-16T12:48:31.125Z,2026-04-16,12:48:31,SCALPER1,leverage,15,15
2026-04-16T12:48:31.125Z,2026-04-16,12:48:31,SCALPER1,tp,120,15
2026-04-16T12:48:31.125Z,2026-04-16,12:48:31,SCALPER1,sl,35,5
2026-04-16T12:49:12.912Z,2026-04-16,12:49:12,SCALPER1,rsiPeriod,14,14
2026-04-16T12:49:12.912Z,2026-04-16,12:49:12,SCALPER1,rsiOversold,25,25
2026-04-16T12:49:12.913Z,2026-04-16,12:49:12,SCALPER1,rsiOverbought,70,70
2026-04-16T12:49:12.913Z,2026-04-16,12:49:12,SCALPER1,emaEnabled,false,false
2026-04-16T12:49:12.913Z,2026-04-16,12:49:12,SCALPER1,emaPeriod,100,100
2026-04-16T12:49:12.913Z,2026-04-16,12:49:12,SCALPER1,leverage,15,15
2026-04-16T12:49:12.913Z,2026-04-16,12:49:12,SCALPER1,tp,15,15
2026-04-16T12:49:12.914Z,2026-04-16,12:49:12,SCALPER1,sl,5,5
2026-04-16T21:25:05.569Z,2026-04-16,21:25:05,SCALPER1,rsiPeriod,14,10
2026-04-16T21:25:05.569Z,2026-04-16,21:25:05,SCALPER1,rsiOversold,25,20
2026-04-16T21:25:05.569Z,2026-04-16,21:25:05,SCALPER1,rsiOverbought,70,65
2026-04-16T21:25:05.569Z,2026-04-16,21:25:05,SCALPER1,leverage,15,15
2026-04-16T21:25:05.570Z,2026-04-16,21:25:05,SCALPER1,tp,15,120
2026-04-16T21:25:05.570Z,2026-04-16,21:25:05,SCALPER1,sl,5,25
2026-04-16T21:27:28.353Z,2026-04-16,21:27:28,SCALPER1,leverage,15,15
2026-04-16T21:27:28.354Z,2026-04-16,21:27:28,SCALPER1,riskPct,1,1
2026-04-16T21:27:28.354Z,2026-04-16,21:27:28,SCALPER1,tp,120,120
2026-04-16T21:27:28.354Z,2026-04-16,21:27:28,SCALPER1,sl,25,25
2026-04-16T21:27:28.354Z,2026-04-16,21:27:28,SCALPER1,maxTrades,10,10
2026-04-16T21:27:28.355Z,2026-04-16,21:27:28,SCALPER1,marginMode,crossed,crossed
2026-04-16T21:27:28.355Z,2026-04-16,21:27:28,SCALPER1,timeframe,H1,H4
2026-04-16T21:27:28.355Z,2026-04-16,21:27:28,SCALPER1,rsiPeriod,10,10
2026-04-16T21:27:28.355Z,2026-04-16,21:27:28,SCALPER1,rsiOversold,20,20
2026-04-16T21:27:28.356Z,2026-04-16,21:27:28,SCALPER1,rsiOverbought,65,65
2026-04-16T21:27:28.356Z,2026-04-16,21:27:28,SCALPER1,emaEnabled,false,false
2026-04-16T21:27:28.356Z,2026-04-16,21:27:28,SCALPER1,emaPeriod,100,100
2026-04-16T21:27:28.356Z,2026-04-16,21:27:28,SCALPER1,emaTf,Min60,Min60
2026-04-16T21:27:28.356Z,2026-04-16,21:27:28,SCALPER1,cooldownMin,10,10
2026-04-16T21:27:28.357Z,2026-04-16,21:27:28,SCALPER1,minVol24h,50000,50000
2026-04-17T04:22:20.224Z,2026-04-17,04:22:20,SCALPER1,rsiPeriod,10,14
2026-04-17T04:22:20.225Z,2026-04-17,04:22:20,SCALPER1,rsiOversold,20,25
2026-04-17T04:22:20.225Z,2026-04-17,04:22:20,SCALPER1,rsiOverbought,65,70
2026-04-17T04:22:20.225Z,2026-04-17,04:22:20,SCALPER1,emaEnabled,false,false
2026-04-17T04:22:20.225Z,2026-04-17,04:22:20,SCALPER1,emaPeriod,100,100
2026-04-17T04:22:20.226Z,2026-04-17,04:22:20,SCALPER1,leverage,15,25
2026-04-17T04:22:20.226Z,2026-04-17,04:22:20,SCALPER1,tp,120,15
2026-04-17T04:22:20.226Z,2026-04-17,04:22:20,SCALPER1,sl,25,5
2026-04-17T04:22:59.320Z,2026-04-17,04:22:59,SCALPER1,leverage,25,25
2026-04-17T04:22:59.320Z,2026-04-17,04:22:59,SCALPER1,riskPct,1,1
2026-04-17T04:22:59.321Z,2026-04-17,04:22:59,SCALPER1,tp,15,15
2026-04-17T04:22:59.321Z,2026-04-17,04:22:59,SCALPER1,sl,5,5
2026-04-17T04:22:59.321Z,2026-04-17,04:22:59,SCALPER1,maxTrades,10,10
2026-04-17T04:22:59.321Z,2026-04-17,04:22:59,SCALPER1,marginMode,crossed,crossed
2026-04-17T04:22:59.322Z,2026-04-17,04:22:59,SCALPER1,timeframe,H4,H4
2026-04-17T04:22:59.322Z,2026-04-17,04:22:59,SCALPER1,rsiPeriod,14,14
2026-04-17T04:22:59.322Z,2026-04-17,04:22:59,SCALPER1,rsiOversold,25,25
2026-04-17T04:22:59.322Z,2026-04-17,04:22:59,SCALPER1,rsiOverbought,70,70
2026-04-17T04:22:59.322Z,2026-04-17,04:22:59,SCALPER1,emaEnabled,false,false
2026-04-17T04:22:59.323Z,2026-04-17,04:22:59,SCALPER1,emaPeriod,100,100
2026-04-17T04:22:59.323Z,2026-04-17,04:22:59,SCALPER1,emaTf,Min60,Min60
2026-04-17T04:22:59.323Z,2026-04-17,04:22:59,SCALPER1,cooldownMin,10,10
2026-04-17T04:22:59.323Z,2026-04-17,04:22:59,SCALPER1,minVol24h,50000,50000
2026-04-17T11:44:28.062Z,2026-04-17,11:44:28,SCALPER1,leverage,25,25
2026-04-17T11:44:28.063Z,2026-04-17,11:44:28,SCALPER1,riskPct,1,1
2026-04-17T11:44:28.063Z,2026-04-17,11:44:28,SCALPER1,tp,15,15
2026-04-17T11:44:28.063Z,2026-04-17,11:44:28,SCALPER1,sl,5,5
2026-04-17T11:44:28.064Z,2026-04-17,11:44:28,SCALPER1,maxTrades,10,10
2026-04-17T11:44:28.064Z,2026-04-17,11:44:28,SCALPER1,marginMode,crossed,crossed
2026-04-17T11:44:28.064Z,2026-04-17,11:44:28,SCALPER1,timeframe,H4,H1
2026-04-17T11:44:28.064Z,2026-04-17,11:44:28,SCALPER1,rsiPeriod,14,14
2026-04-17T11:44:28.064Z,2026-04-17,11:44:28,SCALPER1,rsiOversold,25,25
2026-04-17T11:44:28.065Z,2026-04-17,11:44:28,SCALPER1,rsiOverbought,70,70
2026-04-17T11:44:28.065Z,2026-04-17,11:44:28,SCALPER1,emaEnabled,false,false
2026-04-17T11:44:28.065Z,2026-04-17,11:44:28,SCALPER1,emaPeriod,100,100
2026-04-17T11:44:28.065Z,2026-04-17,11:44:28,SCALPER1,emaTf,Min60,Min60
2026-04-17T11:44:28.066Z,2026-04-17,11:44:28,SCALPER1,cooldownMin,10,10
2026-04-17T11:44:28.066Z,2026-04-17,11:44:28,SCALPER1,minVol24h,50000,50000
